[2026-07-19 21:57:05] [lime.py:203] [INFO] -> 

================================================================================
[2026-07-19 21:57:05] [lime.py:204] [INFO] -> === NUEVA ITERACIÓN LIME ===
[2026-07-19 21:57:05] [lime.py:205] [INFO] -> Fecha de Ejecución: 2026-07-19 21:57:05
[2026-07-19 21:57:05] [lime.py:206] [INFO] -> Modelo: XGB | Dataset Tag: full
[2026-07-19 21:57:05] [lime.py:207] [INFO] -> Parámetros: surrogate='ridge', seed=161803, n_samples=1000, kernel_width=None
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 81/1409 procesado: distance=0.3034, spearman_rho=0.8065, lipschitz=0.3189, fidelity=0.8671.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 82/1409 procesado: distance=0.2311, spearman_rho=0.8727, lipschitz=0.2753, fidelity=0.8601.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 83/1409 procesado: distance=0.3389, spearman_rho=0.9143, lipschitz=0.1265, fidelity=0.8820.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 84/1409 procesado: distance=0.1449, spearman_rho=0.8377, lipschitz=0.5600, fidelity=0.8617.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 85/1409 procesado: distance=0.2096, spearman_rho=0.9597, lipschitz=0.0960, fidelity=0.8642.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 86/1409 procesado: distance=0.2637, spearman_rho=0.9766, lipschitz=0.0443, fidelity=0.8798.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 87/1409 procesado: distance=0.2912, spearman_rho=0.8727, lipschitz=0.2185, fidelity=0.8248.
[2026-07-19 21:57:06] [lime.py:247] [INFO] -> [LIME] Vecino 88/1409 procesado: distance=0.1978, spearman_rho=0.8455, lipschitz=0.3907, fidelity=0.8469.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 89/1409 procesado: distance=0.3095, spearman_rho=0.8377, lipschitz=0.2623, fidelity=0.8494.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 90/1409 procesado: distance=0.2882, spearman_rho=0.9091, lipschitz=0.1577, fidelity=0.8577.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 91/1409 procesado: distance=0.2835, spearman_rho=0.8338, lipschitz=0.2932, fidelity=0.8753.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 92/1409 procesado: distance=0.2547, spearman_rho=0.8636, lipschitz=0.2677, fidelity=0.8548.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 93/1409 procesado: distance=0.3237, spearman_rho=0.8558, lipschitz=0.2227, fidelity=0.8607.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 94/1409 procesado: distance=0.0907, spearman_rho=0.9675, lipschitz=0.1789, fidelity=0.8672.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 95/1409 procesado: distance=0.3193, spearman_rho=0.7299, lipschitz=0.4230, fidelity=0.8570.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 96/1409 procesado: distance=0.3264, spearman_rho=0.8974, lipschitz=0.1572, fidelity=0.8568.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 97/1409 procesado: distance=0.2989, spearman_rho=0.8792, lipschitz=0.2020, fidelity=0.8607.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 98/1409 procesado: distance=0.2769, spearman_rho=0.8896, lipschitz=0.1994, fidelity=0.8696.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 99/1409 procesado: distance=0.2619, spearman_rho=0.8299, lipschitz=0.3247, fidelity=0.8570.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 100/1409 procesado: distance=0.2304, spearman_rho=0.7623, lipschitz=0.5158, fidelity=0.9111.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 101/1409 procesado: distance=0.3430, spearman_rho=0.7039, lipschitz=0.4317, fidelity=0.8714.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 102/1409 procesado: distance=0.2733, spearman_rho=0.9130, lipschitz=0.1592, fidelity=0.8757.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 103/1409 procesado: distance=0.3287, spearman_rho=0.8403, lipschitz=0.2430, fidelity=0.8522.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 104/1409 procesado: distance=0.2733, spearman_rho=0.8286, lipschitz=0.3136, fidelity=0.8504.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 105/1409 procesado: distance=0.3499, spearman_rho=0.8753, lipschitz=0.1782, fidelity=0.9015.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 106/1409 procesado: distance=0.1926, spearman_rho=0.9026, lipschitz=0.2529, fidelity=0.8842.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 107/1409 procesado: distance=0.2094, spearman_rho=0.9636, lipschitz=0.0868, fidelity=0.8416.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 108/1409 procesado: distance=0.1848, spearman_rho=0.8688, lipschitz=0.3549, fidelity=0.8788.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 109/1409 procesado: distance=0.2705, spearman_rho=0.8961, lipschitz=0.1920, fidelity=0.8510.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 110/1409 procesado: distance=0.3410, spearman_rho=0.7961, lipschitz=0.2990, fidelity=0.8463.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 111/1409 procesado: distance=0.2603, spearman_rho=0.8909, lipschitz=0.2095, fidelity=0.8626.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 112/1409 procesado: distance=0.2844, spearman_rho=0.9156, lipschitz=0.1484, fidelity=0.8549.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 113/1409 procesado: distance=0.2100, spearman_rho=0.9130, lipschitz=0.2071, fidelity=0.8907.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 114/1409 procesado: distance=0.2262, spearman_rho=0.7286, lipschitz=0.6000, fidelity=0.8902.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 115/1409 procesado: distance=0.3427, spearman_rho=0.8260, lipschitz=0.2539, fidelity=0.8304.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 116/1409 procesado: distance=0.2609, spearman_rho=0.9494, lipschitz=0.0971, fidelity=0.8652.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 117/1409 procesado: distance=0.2313, spearman_rho=0.9429, lipschitz=0.1235, fidelity=0.8747.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 118/1409 procesado: distance=0.2867, spearman_rho=0.8130, lipschitz=0.3262, fidelity=0.8783.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 119/1409 procesado: distance=0.2237, spearman_rho=0.9130, lipschitz=0.1945, fidelity=0.8604.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 120/1409 procesado: distance=0.2962, spearman_rho=0.8584, lipschitz=0.2390, fidelity=0.8635.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 121/1409 procesado: distance=0.2665, spearman_rho=0.8974, lipschitz=0.1925, fidelity=0.8582.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 122/1409 procesado: distance=0.2841, spearman_rho=0.9299, lipschitz=0.1234, fidelity=0.8871.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 123/1409 procesado: distance=0.3278, spearman_rho=0.8571, lipschitz=0.2179, fidelity=0.8759.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 124/1409 procesado: distance=0.0637, spearman_rho=0.9662, lipschitz=0.2649, fidelity=0.8585.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 125/1409 procesado: distance=0.2803, spearman_rho=0.9545, lipschitz=0.0811, fidelity=0.8526.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 126/1409 procesado: distance=0.3202, spearman_rho=0.9416, lipschitz=0.0912, fidelity=0.8846.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 127/1409 procesado: distance=0.2862, spearman_rho=0.9221, lipschitz=0.1361, fidelity=0.8350.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 128/1409 procesado: distance=0.3465, spearman_rho=0.7195, lipschitz=0.4047, fidelity=0.8740.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 129/1409 procesado: distance=0.2623, spearman_rho=0.8987, lipschitz=0.1931, fidelity=0.8632.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 130/1409 procesado: distance=0.2976, spearman_rho=0.8766, lipschitz=0.2073, fidelity=0.8558.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 131/1409 procesado: distance=0.3368, spearman_rho=0.8377, lipschitz=0.2410, fidelity=0.8678.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 132/1409 procesado: distance=0.3079, spearman_rho=0.9065, lipschitz=0.1518, fidelity=0.8501.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 133/1409 procesado: distance=0.2597, spearman_rho=0.9221, lipschitz=0.1500, fidelity=0.8720.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 134/1409 procesado: distance=0.3199, spearman_rho=0.8468, lipschitz=0.2395, fidelity=0.8603.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 135/1409 procesado: distance=0.2776, spearman_rho=0.8662, lipschitz=0.2409, fidelity=0.8853.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 136/1409 procesado: distance=0.3398, spearman_rho=0.8753, lipschitz=0.1834, fidelity=0.8738.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 137/1409 procesado: distance=0.3047, spearman_rho=0.9013, lipschitz=0.1620, fidelity=0.9128.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 138/1409 procesado: distance=0.2533, spearman_rho=0.8351, lipschitz=0.3255, fidelity=0.8912.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 139/1409 procesado: distance=0.2643, spearman_rho=0.8532, lipschitz=0.2777, fidelity=0.8618.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 140/1409 procesado: distance=0.2909, spearman_rho=0.9429, lipschitz=0.0982, fidelity=0.8458.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 141/1409 procesado: distance=0.1837, spearman_rho=0.9247, lipschitz=0.2051, fidelity=0.8830.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 142/1409 procesado: distance=0.2806, spearman_rho=0.9429, lipschitz=0.1018, fidelity=0.8597.
[2026-07-19 21:57:07] [lime.py:247] [INFO] -> [LIME] Vecino 143/1409 procesado: distance=0.2610, spearman_rho=0.9662, lipschitz=0.0647, fidelity=0.8832.
