[2026-07-12 19:37:58] [Ensayo] A new study created in memory with name: xgb_optimization
[2026-07-12 19:55:51] [Ensayo] Trial 109 finished with value: 0.4301524871351285 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.009363379087461824, 'gamma': 0.41763606663374747, 'reg_lambda': 0.0010164146239005662, 'reg_alpha': 7.430077277879117, 'subsample': 0.6155148772758062, 'colsample_bytree': 0.6763339649607345, 'min_child_weight': 41.79256204223342, 'max_delta_step': 8.836440996843422, 'max_bin': 256}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:56:07] [Ensayo] Trial 110 finished with value: 0.43395620635002496 and parameters: {'n_estimators': 850, 'max_depth': 7, 'learning_rate': 0.007577273772283137, 'gamma': 0.01368921094249051, 'reg_lambda': 0.0037302942969967686, 'reg_alpha': 3.61536446308358, 'subsample': 0.8733460470953679, 'colsample_bytree': 0.849110633418116, 'min_child_weight': 9.258399527751918, 'max_delta_step': 9.278057012322927, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:56:17] [Ensayo] Trial 111 finished with value: 0.43573256669239324 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.021856396459081245, 'gamma': 0.5141616490127562, 'reg_lambda': 0.0011801946483566274, 'reg_alpha': 1.2563200213619494, 'subsample': 0.630295910198248, 'colsample_bytree': 0.7297336571836188, 'min_child_weight': 13.403205087847716, 'max_delta_step': 8.516813960914913, 'max_bin': 128}. Best is trial 68 with value: 0.4362189297393284.
[2026-07-12 19:56:27] [Ensayo] Trial 112 finished with value: 0.4363195288758429 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.02038993489800749, 'gamma': 0.2572110211393248, 'reg_lambda': 0.001605163581597674, 'reg_alpha': 1.1100647109466837, 'subsample': 0.6228621062710924, 'colsample_bytree': 0.7241158511881236, 'min_child_weight': 11.376507775389904, 'max_delta_step': 8.704589965062086, 'max_bin': 128}. Best is trial 112 with value: 0.4363195288758429.
[2026-07-12 19:56:38] [Ensayo] Trial 113 finished with value: 0.43597827847945353 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.025874170317810287, 'gamma': 0.23228182749196274, 'reg_lambda': 1.374339184168972, 'reg_alpha': 0.8720897006397228, 'subsample': 0.6478056431207146, 'colsample_bytree': 0.704358576760455, 'min_child_weight': 7.508553592982012, 'max_delta_step': 9.617253392329054, 'max_bin': 128}. Best is trial 112 with value: 0.4363195288758429.
[2026-07-12 19:56:48] [Ensayo] Trial 114 finished with value: 0.43591874826765153 and parameters: {'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.015342634332392417, 'gamma': 0.345132683343879, 'reg_lambda': 0.0016132924396269797, 'reg_alpha': 1.8593504846990954, 'subsample': 0.609606757186667, 'colsample_bytree': 0.7996703185987487, 'min_child_weight': 10.952050561271257, 'max_delta_step': 8.890970021917912, 'max_bin': 128}. Best is trial 112 with value: 0.4363195288758429.
[2026-07-12 19:56:58] [Ensayo] Trial 115 finished with value: 0.43600745706737254 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.01905208285791398, 'gamma': 0.08619966564300399, 'reg_lambda': 0.0020633243752275123, 'reg_alpha': 2.645645979205952, 'subsample': 0.6394025357123828, 'colsample_bytree': 0.7419063164344569, 'min_child_weight': 11.733854212993984, 'max_delta_step': 1.600858602248783, 'max_bin': 128}. Best is trial 112 with value: 0.4363195288758429.
[2026-07-12 19:57:10] [Ensayo] Trial 116 finished with value: 0.4363823178129217 and parameters: {'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.01991894905352377, 'gamma': 0.09013458429555896, 'reg_lambda': 0.0020274438801551795, 'reg_alpha': 2.9157671165220598, 'subsample': 0.6608758013433242, 'colsample_bytree': 0.7178945646539577, 'min_child_weight': 9.952859172363153, 'max_delta_step': 1.6386043646017125, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:57:20] [Ensayo] Trial 117 finished with value: 0.43616494292057884 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.019614342429814927, 'gamma': 0.0701107473213701, 'reg_lambda': 0.002081684934630355, 'reg_alpha': 2.8620123098020955, 'subsample': 0.6686609562948983, 'colsample_bytree': 0.7228210084900288, 'min_child_weight': 10.218266398812956, 'max_delta_step': 1.6127847462075866, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:57:30] [Ensayo] Trial 118 finished with value: 0.43444958803758904 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.012660120471521812, 'gamma': 0.2516391149612951, 'reg_lambda': 0.004383865365040992, 'reg_alpha': 3.1791402863362057, 'subsample': 0.69644015561574, 'colsample_bytree': 0.6765617268970113, 'min_child_weight': 9.819544655464933, 'max_delta_step': 1.2756457483119437, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:57:39] [Ensayo] Trial 119 finished with value: 0.43483136722282145 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.014470031276924051, 'gamma': 0.004831883579990731, 'reg_lambda': 0.0029711621241656876, 'reg_alpha': 4.509475161666753, 'subsample': 0.6641289054827901, 'colsample_bytree': 0.7193643319860816, 'min_child_weight': 6.209081091869033, 'max_delta_step': 1.0424087102435284, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:57:49] [Ensayo] Trial 120 finished with value: 0.4327007157212638 and parameters: {'n_estimators': 750, 'max_depth': 4, 'learning_rate': 0.010690427076374126, 'gamma': 0.12448834563128318, 'reg_lambda': 0.002457979563044153, 'reg_alpha': 0.15381179609359574, 'subsample': 0.7161845192277133, 'colsample_bytree': 0.6852744470599674, 'min_child_weight': 8.649448173718904, 'max_delta_step': 2.2396394278631444, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:57:59] [Ensayo] Trial 121 finished with value: 0.4362977947801877 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.019024615337214737, 'gamma': 0.09205375241576036, 'reg_lambda': 0.0020030379457455223, 'reg_alpha': 2.629858709991592, 'subsample': 0.6828707223804844, 'colsample_bytree': 0.710578145904795, 'min_child_weight': 11.905955120163615, 'max_delta_step': 1.866986980886375, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:58:10] [Ensayo] Trial 122 finished with value: 0.4354328023434098 and parameters: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.019667389365700345, 'gamma': 0.2890336148498761, 'reg_lambda': 0.0017945543966998016, 'reg_alpha': 3.868781606681199, 'subsample': 0.766721208950398, 'colsample_bytree': 0.6624965464300824, 'min_child_weight': 10.850520274515878, 'max_delta_step': 1.7902300374198301, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:58:22] [Ensayo] Trial 123 finished with value: 0.43628286118984844 and parameters: {'n_estimators': 850, 'max_depth': 6, 'learning_rate': 0.0229498401243357, 'gamma': 0.1644090093368621, 'reg_lambda': 0.00210403850000603, 'reg_alpha': 2.225578225167527, 'subsample': 0.6858519854082413, 'colsample_bytree': 0.7087938672705145, 'min_child_weight': 7.006509125681066, 'max_delta_step': 1.5954929907113038, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:58:33] [Ensayo] Trial 124 finished with value: 0.43628446538591037 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.023526011434963412, 'gamma': 0.005223544155008419, 'reg_lambda': 0.003270821820913731, 'reg_alpha': 2.1922205347188943, 'subsample': 0.6857499729370385, 'colsample_bytree': 0.7224437808731823, 'min_child_weight': 7.02075790923457, 'max_delta_step': 2.806479120890864, 'max_bin': 32}. Best is trial 116 with value: 0.4363823178129217.
[2026-07-12 19:58:45] [Ensayo] Trial 125 finished with value: 0.43644490977023365 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.01683970359004727, 'gamma': 0.017557775296077105, 'reg_lambda': 0.00335109138047846, 'reg_alpha': 0.01327111423213685, 'subsample': 0.6867864887441049, 'colsample_bytree': 0.7060780224693419, 'min_child_weight': 5.211649662826766, 'max_delta_step': 2.534307772750246, 'max_bin': 32}. Best is trial 125 with value: 0.43644490977023365.
[2026-07-12 19:58:55] [Ensayo] Trial 126 finished with value: 0.4366940812019432 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.024048204261022513, 'gamma': 0.08198692870191479, 'reg_lambda': 0.003397424967153318, 'reg_alpha': 2.2315657191530693, 'subsample': 0.6842192588053665, 'colsample_bytree': 0.7070203879947599, 'min_child_weight': 4.337601234225204, 'max_delta_step': 2.8175628913318618, 'max_bin': 32}. Best is trial 126 with value: 0.4366940812019432.
[2026-07-12 19:59:06] [Ensayo] Trial 127 finished with value: 0.43493694951637335 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.03532836483997174, 'gamma': 0.010180569310502666, 'reg_lambda': 0.005213884034605603, 'reg_alpha': 1.929294204938318, 'subsample': 0.686012740465246, 'colsample_bytree': 0.7085383099349291, 'min_child_weight': 4.4921177668030055, 'max_delta_step': 2.7789847290258303, 'max_bin': 32}. Best is trial 126 with value: 0.4366940812019432.
[2026-07-12 19:59:19] [Ensayo] Trial 128 finished with value: 0.43601403727702115 and parameters: {'n_estimators': 750, 'max_depth': 6, 'learning_rate': 0.01663058990401436, 'gamma': 0.1034802553417084, 'reg_lambda': 0.003512046502847937, 'reg_alpha': 0.010736682431608363, 'subsample': 0.7107371055764322, 'colsample_bytree': 0.6987266097084318, 'min_child_weight': 5.651639400101609, 'max_delta_step': 3.0281528203652295, 'max_bin': 32}. Best is trial 126 with value: 0.4366940812019432.
[2026-07-12 19:59:29] [Ensayo] Trial 129 finished with value: 0.4362890914619418 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.026892343441338156, 'gamma': 0.4236695499110733, 'reg_lambda': 0.0031334880672125435, 'reg_alpha': 2.138306312539407, 'subsample': 0.6789112813226164, 'colsample_bytree': 0.7115284632754211, 'min_child_weight': 3.171452580784087, 'max_delta_step': 2.03401280497128, 'max_bin': 32}. Best is trial 126 with value: 0.4366940812019432.
[2026-07-12 19:59:38] [Ensayo] Trial 130 finished with value: 0.4358317880470565 and parameters: {'n_estimators': 700, 'max_depth': 6, 'learning_rate': 0.029037263480552297, 'gamma': 0.38448948919490233, 'reg_lambda': 0.004271078152227275, 'reg_alpha': 0.0024678521058181884, 'subsample': 0.6799434691883601, 'colsample_bytree': 0.6596575666232544, 'min_child_weight': 3.0875482519687147, 'max_delta_step': 2.3249516704396305, 'max_bin': 32}. Best is trial 126 with value: 0.4366940812019432.
